"","V1","V2","V3","V4","V5"
"1",-3.05548214382733,2.64574989504274,0.454278266620789,0.836294502231942,0.953151348712631
"2",-5.32748433242609,2.03052623205915,0.646405476826536,1.02570121262032,1.48347420463524
"3",-2.66937953896284,1.50457944177377,1.05588286040051,-1.35781006781648,1.24731022294508
"4",-3.10957091460569,2.6422962438754,0.454728194475279,0.819107489064196,1.0050877768797
"5",-2.78642366717573,1.52391151682705,1.11307556790465,-1.37311692384872,1.3576316954662
"6",-5.28193339230192,2.00393783361546,0.612386994733957,1.05474626426366,1.44838283021586
"7",-0.984307419853356,0.691199767679068,0.451709253911499,-0.987715863639548,0.458045219845761
"8",-1.18901117882164,0.840983538168213,0.656908130030913,-0.926683176507086,0.539463606675993
"9",1.26433078706547,1.50643269592729,0.867710908214087,-0.259503275618304,1.23448221401142
"10",-2.33007564944445,-1.25015131316332,0.260005599458953,-1.10333514173311,-0.965608485884549
"11",-2.11423467249543,-1.0741018808349,0.324929163819176,-1.29780855444191,-0.786044198312266
"12",-4.30255327626091,3.07099196039556,0.0365672277842591,0.0893895025796751,0.831234465919542
"13",-4.22710793970317,3.10887800640353,0.0338484866484539,0.0321372779181308,0.869596435502639
"14",-3.45786002307476,-0.641066641610828,1.96764182152315,-2.83428920923415,1.95385262400136
"15",-2.54437285818495,-0.830104090007968,1.37397700427936,-2.51041517449236,2.14889466701907
"16",-6.33351409097734,3.40620414487196,0.157717044949721,-0.722843338767495,1.3727635454806
"17",-6.70050057040133,3.66655085129663,0.98693483893915,-0.943299406930062,0.913477517449717
"18",-4.45783969186944,0.733743746075266,0.856739652547491,-2.41881387677637,0.342540857356388
"19",-4.45210704023666,0.920656075430551,1.62299905440397,-2.35212647930094,-0.186385876853901
"20",-5.24880602801146,0.850602975773041,1.5594923404367,-2.31158490980933,-0.224158841089309
"21",-7.31581408360382,0.0308949011816254,0.420799920255384,0.0936801965079723,0.239058291289555
"22",-6.43470018459774,-0.117815062109911,-0.519232929898045,0.439481711213897,0.7028346154767
"23",-6.54333589664524,3.69955969727697,1.05186074589061,-0.868778055919731,0.814845113981731
"24",-6.54333589664524,3.69955969727697,1.05186074589061,-0.868778055919731,0.814845113981731
"25",-6.11670560929247,3.49459648215511,0.929237395139355,-0.556234901077263,0.768068061518994
"26",-5.97998765720188,3.17519587492774,1.50752635939989,-0.179138750079731,1.16780569071383
"27",-4.8612768640204,1.88124301618028,1.84051759014913,-1.16147885356106,1.33037654024999
"28",-1.20018110384971,0.173850298543824,-0.0987304766998773,-0.182671315554531,-0.0130482676058341
"29",-0.731289049473455,0.0620212403914988,-0.14014166926008,-0.0565199927449729,-0.0365345531257516
"30",3.18067046653215,-0.448277956398637,1.08385613731208,-0.787954169234008,-0.944674175458159
"31",2.96534855366828,-0.0670559363482797,0.853678623754888,-1.30374756993196,-0.801196227878955
"32",5.12804424603958,0.768734762203501,0.760227416674663,-1.48559100752783,-2.00154161918702
"33",2.50567395881212,1.43326049398543,-1.76937705689355,-0.768310963957373,-1.05040289354031
"34",2.28557096067202,0.143124080855273,-3.17979988756876,-1.79922086367667,0.0835779105645346
"35",-1.8939111310483,-3.14358676951795,-0.875436553688122,-0.64107303835568,-0.94861724933099
"36",-1.67905242086382,-2.99076619643894,-0.687032276004295,-0.774679627468836,-0.621601486720772
"37",0.0481006214561815,-0.71787773372864,0.337078361534312,-1.30832483435804,-2.00411362199395
"38",2.55202273215441,-0.060102221373113,0.827911423328438,-1.30112935215966,-0.858623805838555
"39",-1.26677695854691,0.255563826625916,-0.0798508432905801,-0.514244348432327,0.23844349870138
"40",0.219690345300312,-0.461758520561888,-0.35934367740603,0.67481385467647,-0.906462559733577
"41",-0.127126716972376,0.159669381013088,-0.771857060905463,1.24418207593069,-1.1244370326746
"42",-0.666161305049859,-0.225830049168847,-0.598825950736457,1.64730220910379,-0.367771160423165
"43",-1.43507021774726,-0.671276113533593,0.880018395982647,1.17193735283117,-0.465123666871483
"44",-1.05968223604874,-1.59756026826904,-0.107375239651449,1.43299591283569,-0.727751867050694
"45",-6.90444897562042,1.19519648077138,1.13519065400825,0.790416718214475,0.0304513361992276
"46",-3.7878545110981,-1.1757174651301,-1.78210157928714,0.269814279975475,1.82153548243179
"47",-2.30110563293481,2.40078143691448,-0.2376064381017,1.60764907245478,-1.4869434648628
"48",-3.27397620322393,2.56407810415903,-0.770950337362109,1.19561371683104,-0.252504927910567
"49",-2.07489446980656,2.26832125751093,-0.948479693867026,0.985727897524026,-0.400392021716508
"50",-1.79392653271397,2.31522140593694,-0.922949238154671,1.22141983991982,-0.436564487552385
"51",-1.85834220230131,2.36015709867795,-0.784448533744836,0.892869117622326,-0.490346155262777
"52",-3.05693788797711,2.09849542123606,-1.0790141420743,0.559768727202215,-0.561126000452122
"53",-5.05621501196837,1.59468163073534,-0.127432647581504,1.45292295444685,0.764393092254069
"54",6.77945134490131,1.63831454165042,1.54967679713378,0.385812115560673,0.960911440127829
"55",-0.31369420871234,2.38437383670158,-2.32953395666902,0.908879974107598,-2.13094085149914
"56",-0.602780035476921,2.6123753853183,-2.22136353360954,0.569055949578084,-2.08705633989465
"57",-6.20082307534353,2.0811961153105,0.350834206627575,0.819572499820788,1.37567951844601
"58",-1.12330577494155,3.24465763728147,-1.13547477883396,0.367037031620239,-2.30106899666048
"59",7.08680365774442,2.44709407200084,-0.587276419279926,-1.28857278485685,-0.289833032180952
"60",6.21556450052343,0.0372239108206079,-2.21138115187371,-0.648767420428057,1.75153445582743
"61",7.15014828580514,2.36525981078241,-0.75256655026636,-1.27455389795915,-0.543892813831643
"62",6.79657350815838,1.76259795058783,-0.819905421941012,-1.31351176351318,-0.959867820910093
"63",0.757051526035603,-2.02017345812468,0.311739043348439,-1.22535391065618,-2.20708186871775
"64",7.02003485819344,2.05384151537627,-0.831361282915162,-1.26527272067543,-0.820352581068774
"65",-3.18155427459221,3.01820364020813,0.0179422484309348,0.0987715680172942,0.600506478012457
"66",-2.62703409504387,2.83168498782179,0.0863904916484705,0.279393138133156,0.264421632542501
"67",-3.25834078877971,1.60546050448422,0.092306621277754,0.764048355170326,0.0958975507153782
"68",0.777624834066226,0.959158993523475,1.20602564384195,-2.81243824854872,1.30504959117577
"69",8.55008978522505,6.36001071437173,-2.09553711828038,-2.36605658654678,-0.47965890880218
"70",-3.44689490701381,3.13135929086396,0.134337777531681,0.0339641794809113,0.843860972114905
"71",-3.21549001858573,3.04428741409626,0.0265251647730171,0.0942046627614186,0.651782009744821
"72",-1.41332336123458,-0.886684164002776,1.26436958297311,-2.94899935755982,0.870230644622734
"73",1.2579488269067,-2.43467181330847,1.58271329418182,0.911329070537042,-0.598985604850486
"74",-5.3356318854759,-1.49836704368991,-1.25151810985998,2.08120207172683,-1.85341310740452
"75",-1.47473649782179,1.17878883330546,-1.42943351842977,2.24679695843531,-1.22922759908988
"76",-3.60013649772861,2.7225780522844,-0.428115201664492,0.793222839626272,0.222362926638373
"77",3.93442736925331,-0.331826421415035,1.29593106622687,0.910852777910531,-0.246126868678497
"78",0.166378217020391,-2.91972813075797,-0.239652035118744,0.591747228610709,0.286095717845987
"79",-0.263269068928857,-2.79188172794824,0.18934436015617,0.0434629269675291,-0.708516859877742
"80",1.1394419287225,-1.75278503090753,1.37288830795491,2.33080761487734,-0.747355123200027
"81",3.35084257644208,-1.69917309563869,2.05508430106409,2.15913232875475,0.392576385715423
"82",6.39242701293027,4.14511728734846,1.07779584105299,2.93499140105922,1.37371664269573
"83",1.93788276213047,-2.02542595667414,0.612502989228956,0.454364549542753,0.162973235176458
"84",1.87475519228722,-2.08450542943152,1.78297605266952,1.24901015617429,-0.438637661666921
"85",3.06549337621894,-0.0926825394116572,0.446674397448847,-0.759602661154192,-1.69198338624348
"86",1.7335197724919,1.24885095681865,-0.39185013622281,0.853028865043396,-2.74685229556174
"87",1.33048376506652,1.4136560901171,-0.303094200156031,1.09395442289937,-2.1301283359889
"88",-1.10869458337369,0.374331224257818,0.207963675461361,-0.529453352092398,0.2351897385505
"89",-4.86082921025743,-0.946954304693786,1.17128644234631,0.936245364579184,0.395094741698149
"90",-4.16908840082935,-0.787400209579701,-0.0703291153877138,0.243795101361981,0.364660451331064
"91",0.950922728789829,-1.88365673887977,-2.58540855689485,0.471357802122981,0.672865500337796
"92",2.41989403759673,-0.528641785912133,-1.78026271201313,0.121371728673873,3.0409789382146
"93",0.936188200395713,2.55373158358259,-4.39569688379407,0.174377349133523,-0.234496809257826
"94",3.39132213080981,-1.53625578420803,-0.805340262914016,-0.519428620180867,-0.106811060168929
"95",-0.712363315167988,1.65516440542491,-3.00327509159,0.861562441518726,1.26206136399607
"96",4.66941917619307,0.0613689679848074,2.35841803938488,1.9514744730552,1.61582012037021
"97",5.06386760683625,-0.270911268255458,1.16034850716073,0.769798398003454,-1.27573966668129
"98",1.20569525110646,-1.1382132943725,1.32024046454896,-1.38552441085675,-0.120323167778172
"99",-7.89963488664243,0.542569933674375,0.364067698799602,-0.0560891771788026,0.957467424910268
"100",-5.53387314752209,-1.56957153541378,-1.49474771233428,-0.744957914915735,2.68669344005092
"101",-3.49901204883476,2.74847018948524,0.799234333453957,1.02493675052033,-0.157150390002634
"102",0.759395023849293,1.54724643344789,1.26626524385183,-1.65345034475119,0.0626699615337685
"103",-1.18467221667698,-0.830067390821908,-3.36634260497914,-0.19564245516226,-0.215649214098552
"104",-3.28533513205608,-2.47347043186582,0.911290215020754,0.761592829525874,-1.20870198441647
"105",-4.30286093477699,1.98066345246497,-1.03164961274559,0.859920875440029,-0.339866172208284
"106",0.175307726390618,-1.5628289348269,0.232778851052751,1.72715433588834,-2.6428189622848
"107",-7.56713767636691,-1.41212812635883,0.829724737261711,-1.09470587732256,0.0585951702418912
"108",-5.65554947330949,-0.705882755377973,0.146243930932311,0.173142829465097,-2.18538062855508
"109",-5.61332520313639,-0.759205740358081,0.0767201411976525,0.238705710344065,-2.19090229134836
"110",3.93442736925331,-0.331826421415035,1.29593106622687,0.910852777910531,-0.246126868678497
"111",-7.64330039942307,-0.197724764684035,0.307086527768083,-0.0203598959582185,-0.274423668414962
"112",-7.82366055613856,0.0154445677655381,1.14458861135089,0.0800142448131542,-0.908407457570201
"113",5.06386760683625,-0.270911268255458,1.16034850716073,0.769798398003454,-1.27573966668129
"114",-8.03601063850385,0.228102100221096,1.12046218705539,0.150353997845958,-0.734940493060445
"115",-8.15978360743764,0.313019317669005,1.17818509103482,0.0563697992361067,-0.606920077001223
"116",2.62670615743379,-0.703054152750577,-0.201580369931508,0.905229560437055,-0.345290612726831
"117",0.446395150397466,-3.15813979744733,-1.97909823445323,1.50636373070966,1.55353861220988
"118",6.27152521160474,1.42229221442133,-0.760857854641285,0.699120915487043,0.658470102221862
"119",-0.477196527811383,-4.0531967162005,-2.19474554057508,0.106722530121442,0.717232460445494
"120",3.35084257644208,-1.69917309563869,2.05508430106409,2.15913232875475,0.392576385715423
"121",-0.435604367703931,-1.00679739531842,0.655844564621058,2.57721899581659,-0.984121842124731
"122",4.73903542509642,0.642327258403403,0.0303539446854987,-0.156093872872146,0.5188687304925
"123",1.62775634254851,-2.118124464892,-2.55713521363311,0.704366296430404,0.531912583940159
"124",-0.0608945383584372,-3.21262464448813,-2.05337056636761,1.52691822799003,1.39781963075463
"125",5.11892590221608,0.546688642431796,-0.125890861859771,-0.0989777040080674,0.392559779998551
"126",2.0888842389612,-3.39313985030626,1.58225391876277,0.819244411038401,-1.58148313813871
"127",3.55050560834718,-1.29192929901036,1.78584713283606,0.976959737853804,0.372572471754347
"128",-0.473232753657646,-4.12763266793205,-2.23349567240117,0.113696456733675,0.754160801216795
"129",-4.71767044515134,2.73667200960498,0.84774095582647,1.07473536522028,1.62099417773449
"130",-4.67132514426587,3.59712838384658,0.444390608779463,-0.169799827763656,0.948505098454151
"131",-4.67750348595523,2.85783953773764,1.10489868112359,0.914455913949698,1.86084517442901
"132",-6.16742206121473,0.014739117851892,-0.234201543040686,0.877926431439272,-0.161845024294633
"133",-4.24754706594826,3.60985002897386,0.433780485880924,-0.195119504505598,0.873651347405034
"134",-4.46021374573729,3.65608928647227,0.41857960467589,-0.218581334427418,0.871887642939454
"135",-4.44441607986564,3.62771348549688,0.466114381209973,-0.176755250569582,0.955318269560735
"136",2.04383146608123,-1.32227962135741,1.22635288413824,0.902066782152583,-0.616544339524579
"137",2.7993781651281,-1.01969185706798,-0.0332827640189336,0.8539026337656,1.10435113418462
"138",0.106420779639968,1.44782045089951,-0.749369366325831,3.16434579750878,-0.215844915431515
"139",1.12197690824099,0.101575062335952,0.357760017280482,1.93261452542875,-1.17157213497283
"140",3.58658153617055,-0.369859980056616,1.54758688668073,1.353409026709,0.0934267565381573
"141",-2.74799896656694,0.583028890031652,-0.661353314417294,1.77617822752449,-0.331532129372885
"142",1.44742823777691,-1.71693738349531,0.818933349286931,-0.315015502214634,0.00508109569363738
"143",1.59401100549098,-2.51867393135614,0.513119226755935,0.568287845876848,-0.246497725181527
"144",-7.6551502755096,0.188364274056871,0.768961764971917,0.771937145441236,-0.363871546690531
"145",-4.76583889915863,-1.82491604437199,-2.07994751905874,0.314430608600756,1.7039721115588
"146",-2.3410831425523,0.95791299000802,-1.28386854633622,1.46795064971946,-0.945339922090883
"147",0.747092579627297,-1.59113042163233,-2.5575295693935,-1.57004742502188,1.09323211008209
"148",1.3152496360933,0.00154986427630729,-0.262798762919609,-1.61621013328528,0.315618014147582
"149",-0.197891665150623,0.808274010874713,-0.46301515570077,-0.274504325561314,0.60837203814968
"150",0.338484925277904,-0.526682076817291,0.118955791926136,-1.39252100681819,0.808257620491162
"151",-2.32145837638887,-1.26034395214319,-2.39704528376951,0.609919823606479,1.26643081084457
"152",3.39132213080981,-1.53625578420803,-0.805340262914016,-0.519428620180867,-0.106811060168929
"153",0.0700082579401607,-0.406362671595043,-2.98718071922704,1.62656070211375,1.34206213410503
"154",-4.93706372575752,0.893571721299929,-1.10395885395884,0.17036830801949,-1.35579793647528
"155",6.77945134490131,1.63831454165042,1.54967679713378,0.385812115560673,0.960911440127829
"156",-5.82263081671197,0.667858800830242,-0.0187888245872867,0.47372994225359,-0.14719181646006
"157",5.06386760683625,-0.270911268255458,1.16034850716073,0.769798398003454,-1.27573966668129
"158",-7.28878482505124,-0.115038858208972,0.0264677007072333,0.347162554783044,-0.228867373732728
"159",-6.74740399291915,-2.23596957645994,0.694507324681725,-1.39030563039137,0.0134734515679491
"160",1.10244860093324,-0.669056156519058,-1.83234739587597,-0.808190278395502,0.92383466270928
"161",-6.7753292029713,-2.18140651215256,0.816570547874921,-1.47466829312761,0.180283860675597
"162",-1.31655465920567,-0.475284681266405,-0.412611412479737,0.887748174257827,-0.355000833728321
"163",-2.67922127799136,0.578031913220426,-2.1829924496862,1.01421187930938,-0.82734193970193
"164",-6.73820682358197,-2.12612817341114,0.768298250043004,-1.51445812963257,0.0742284148326569
"165",2.28182339382332,-1.14671865187623,-2.88952258963599,0.365421311061259,0.526076479000771
"166",3.43005050971072,-1.56707855195851,-0.498183443021473,0.75207675093729,0.407503011310756
"167",1.33151454441881,-2.48116476071645,-2.22070269291158,0.61949588826868,1.85026894619082
"168",4.30988032899122,-0.0324738715935402,0.669496848299803,0.473251021247652,-0.573262414631114
"169",7.16824437159133,1.59736029990715,1.53422141604182,0.842371858512775,0.745199921804079
"170",6.96214901158596,1.63439138395326,0.873267988328645,0.590886721739856,1.55429394444149
"171",6.21556450052343,0.0372239108206079,-2.21138115187371,-0.648767420428057,1.75153445582743
"172",7.15014828580514,2.36525981078241,-0.75256655026636,-1.27455389795915,-0.543892813831643
"173",6.79657350815838,1.76259795058783,-0.819905421941012,-1.31351176351318,-0.959867820910093
"174",7.02003485819344,2.05384151537627,-0.831361282915162,-1.26527272067543,-0.820352581068774
"175",-5.09674731786336,-2.1310518599108,0.278319885537205,-0.299036598642557,-0.0111690897393038
"176",3.18620678745376,-0.731340874204806,-2.40798432844611,-1.13577222928235,1.71272403890156
"177",-7.69880321737596,-0.556073781384774,-0.310715568050391,0.704298674427176,-0.563990074551159
"178",2.00351584866548,-0.53220492388816,0.390664457927113,-0.942075334549933,-0.989118647514014
"179",6.77945134490131,1.63831454165042,1.54967679713378,0.385812115560673,0.960911440127829
"180",-8.23450207177855,-0.314656337712384,-0.0791932804216343,0.253409615820337,-0.266906261804683
"181",0.498216117438871,-0.81225327886286,-0.648569218927256,-1.10264989634999,-0.686143492322298
"182",-1.23927474487215,-1.99340990126482,1.18137545404421,-0.492004853174785,0.0862647320022182
"183",3.27222360880929,-0.545769933930573,-1.1988314762667,-1.51095088369624,-2.13236366065344
"184",1.88258098893074,0.923438185495821,-0.979806569736854,0.674804469384203,-2.82688686235588
"185",2.85458664420692,-0.50688201274965,-1.24228820135816,-1.70639338276394,-2.1626875248909
"186",3.03750991948438,0.240447263473323,-0.69294073380968,-2.0971800956535,-1.58742530066058
"187",6.21556450052343,0.0372239108206079,-2.21138115187371,-0.648767420428057,1.75153445582743
"188",7.09584007595733,2.67017219188677,-1.0252144796724,-1.9937095249227,-0.901043852740837
"189",3.73138960912258,-0.944319515106493,-1.12144598346724,-1.18212723410451,-0.701142427145899
"190",2.73242143752463,-0.979087059851898,-3.12766801021851,-1.10933076544595,-0.156107026571553
"191",2.42608797805868,0.521002019102482,-1.21998351657897,-0.456236948077934,-1.50225374179208
"192",2.91122167569391,1.36195059029241,-4.13288615849328,-0.286126115810395,-0.631813028871754
"193",-7.1948377086255,0.32503195161928,0.856626398838614,1.0977730717775,-0.633134206052689
"194",-5.61154918482966,-2.04207537568762,-2.22142242325113,0.247133814547305,1.40040057518862
"195",-6.16108202880061,-0.67343196142228,-1.28149166170746,-2.42198545170287,2.75990630321454
"196",-7.2205391987161,1.40993834432126,0.926928253563146,0.301062448569789,0.164227557594221
"197",0.927852830496197,-0.766688623340635,-0.412114636974797,1.10047780732675,-0.785002925118146
"198",-1.03411715265194,0.153043966693543,-0.102210507165896,-0.306170757986849,0.101189598884573
"199",3.93442736925331,-0.331826421415035,1.29593106622687,0.910852777910531,-0.246126868678497
"200",-1.65416426937324,-0.488647605509176,0.483415678292328,-0.369999342657327,0.529677289007914
"201",0.808503231989718,-0.691207383582003,-0.488046867188945,0.931589977164964,-0.618808670318365
"202",-1.37093358454891,0.131523388394493,-0.0661009519951994,-0.156943264631561,-0.0423185008974497
"203",0.786557325159617,-0.444695358944555,-0.321899721313203,0.804041587113263,-0.59272695245697
"204",6.27152521160474,1.42229221442133,-0.760857854641285,0.699120915487043,0.658470102221862
"205",3.35084257644208,-1.69917309563869,2.05508430106409,2.15913232875475,0.392576385715423
"206",3.1827555300671,1.21268937334499,-0.760248431301509,0.994186854098158,-1.88294408623499
"207",1.62775634254851,-2.118124464892,-2.55713521363311,0.704366296430404,0.531912583940159
"208",0.657459137010808,-0.539114353308086,-0.388365341752201,0.768235355316327,-0.666422824889521
"209",1.21378588394939,-0.0524456937471368,-0.20980218142418,0.726547441204948,-0.430515737254834
"210",1.7335197724919,1.24885095681865,-0.39185013622281,0.853028865043396,-2.74685229556174
"211",0.60409083536444,-0.507671643541375,-0.331943589012763,0.684998338232336,-0.625788879754001
"212",1.71253924114015,-1.40941702985254,-1.61646187467202,-1.14842039202179,2.60663022791255
"213",-0.388437776645534,-1.66919005171082,-1.59810868286784,-2.25429104502528,2.06710203297065
"214",-2.06278834859978,-1.49505469592405,0.41287883641172,-1.88205343969895,-0.0971626870091375
